87	65	62	38	40
25	34	55	16	37
74	97	1	53	41
20	6	6	100	3
83	43	26	77	94
39	23	54	59	51
30	6	65	98	4
87	65	66	65	75
71	22	71	52	14
76	59	74	66	30
16	45	26	43	96
22	75	62	27	60
38	17	8	11	29
35	52	81	16	93
23	100	37	54	59
27	33	16	76	23
65	73	52	25	85
75	38	71	92	14
63	9	47	79	71
59	9	48	2	2
28	98	85	80	7
22	58	50	82	60
6	18	41	39	59
28	72	68	59	66
99	66	23	40	41
22	16	78	93	9
64	70	66	72	19
95	16	61	40	88
57	28	9	66	69
33	33	50	56	22
95	72	83	85	81
67	23	74	63	40
23	14	71	37	41
83	19	23	62	27
2	53	26	21	39
69	14	36	18	87
44	80	19	58	85
35	25	44	47	90
37	43	8	21	67
89	24	65	52	81
89	90	10	62	25
25	28	42	4	1
50	78	78	35	75
9	65	47	54	1
11	79	77	45	22
62	11	57	40	78
91	86	33	50	54
44	7	3	82	10
40	43	23	99	26
86	44	65	55	14
59	16	54	26	26
98	79	32	40	30
40	72	52	22	82
7	74	7	22	86
26	34	68	86	13
26	18	99	20	31
47	6	1	68	45
96	29	11	42	36
74	23	30	16	13
1	19	69	2	93
72	30	61	3	11
33	48	98	10	41
68	19	63	86	67
31	42	17	5	70
26	63	12	65	12
25	38	84	86	47
80	70	38	55	10
46	33	8	84	19
5	77	4	26	6
17	32	95	2	70
21	68	26	28	27
16	80	34	3	32
26	70	63	53	85
39	5	84	60	58
93	1	94	1	83
97	43	33	91	70
52	10	55	10	40
24	23	24	24	19
7	48	64	37	100
18	62	26	33	2
68	52	29	80	1
29	56	42	28	47
71	24	5	61	5
64	94	16	31	25
56	16	79	1	45
64	52	79	70	48
61	44	80	51	51
73	3	12	58	64
7	69	83	19	87
60	65	94	17	26
13	50	33	53	60
86	90	79	12	26
65	41	26	62	78
91	58	60	92	52
77	65	69	47	80
74	70	100	80	98
83	74	2	82	4
96	37	26	15	49
36	41	14	19	95
32	40	37	11	86
19	92	3	85	2
47	61	72	7	87
3	97	1	96	49
25	77	54	43	74
70	79	99	89	93
73	80	9	49	35
86	65	35	77	26
24	49	48	77	68
17	83	90	11	95
45	50	45	44	33
11	26	5	9	5
96	48	8	69	42
44	96	44	78	74
20	2	1	94	21
53	96	51	2	18
59	23	42	49	6
12	36	57	74	71
20	49	16	15	81
73	59	96	93	96
13	53	68	37	90
36	19	25	44	92
21	3	86	29	80
36	61	32	22	62
63	16	81	69	34
54	50	73	95	100
70	68	63	17	4
37	43	37	19	47
99	61	16	49	42
26	29	17	26	33
72	84	33	36	100
62	20	5	14	67
66	42	13	53	22
48	94	33	22	91
66	27	85	13	39
3	94	16	98	21
57	96	95	16	86
66	41	53	84	7
66	4	65	78	29
25	1	40	38	10
61	13	38	84	77
29	89	72	79	69
57	34	96	92	64
87	48	76	6	71
61	30	38	16	63
85	71	56	90	40
15	38	85	52	14
91	46	100	88	79
64	81	65	22	48
17	93	20	42	100
5	68	86	23	12
96	2	36	23	40
18	81	33	46	8
27	84	37	23	50
96	77	30	90	97
28	5	68	70	15
28	76	78	74	41
8	56	34	96	77
90	4	100	76	93
35	82	57	90	57
64	48	56	26	3
3	70	46	12	80
3	58	66	29	37
64	21	93	38	54
62	62	31	50	21
58	34	18	11	76
25	22	100	66	69
78	69	63	36	85
68	29	3	10	49
34	89	13	10	95
13	94	76	40	68
58	76	37	73	95
79	93	45	49	18
93	6	38	76	23
92	54	29	31	43
16	36	90	32	83
47	2	96	14	20
4	73	86	72	75
62	40	89	44	32
15	62	88	52	7
49	4	84	68	60
53	78	44	99	42
97	100	8	51	45
16	92	46	50	69
84	95	47	17	74
83	64	53	33	62
63	81	97	44	94
87	96	22	1	78
2	14	18	55	94
62	57	93	19	87
79	82	72	99	80
46	33	84	56	89
19	40	100	31	56
42	41	72	57	90
28	84	20	30	23
5	13	36	23	3
52	77	31	89	35
44	95	45	6	34
55	92	80	77	38
31	80	60	85	96
43	59	29	46	93
62	25	30	55	58
38	78	27	22	19
78	67	32	48	3
42	53	35	47	89
48	32	9	1	71
88	53	21	43	36
61	88	76	14	86
34	19	43	93	94
38	98	82	87	18
17	93	33	48	55
94	26	89	24	70
31	74	93	1	22
14	38	83	86	76
52	76	25	67	100
97	87	16	3	61
94	54	2	78	8
94	89	6	86	27
81	75	14	15	83
80	51	82	74	36
10	82	77	78	40
56	40	94	62	1
75	66	42	96	78
7	29	10	28	77
36	77	41	90	33
80	36	55	74	56
64	64	27	74	35
23	4	20	18	13
28	61	71	79	74
90	56	56	28	93
1	49	70	93	57
50	19	1	86	91
44	36	52	15	3
16	77	82	67	29
76	50	29	46	81
54	62	93	82	76
87	50	94	66	59
71	43	26	69	31
51	83	67	28	28
23	60	37	100	70
6	32	21	24	42
15	89	7	48	20
20	61	83	80	53
56	2	61	37	62
55	25	67	62	47
75	46	37	34	82
57	84	28	18	75
46	100	16	9	54
87	81	63	88	29
75	88	57	1	88
60	56	99	97	12
62	79	34	48	78
70	29	49	86	3
94	15	70	51	11
73	72	39	62	22
73	45	67	45	11
7	31	61	70	52
40	21	86	42	41
65	50	49	27	98
63	60	58	28	2
28	43	79	42	73
90	75	24	84	67
67	14	36	6	63
93	37	47	17	41
94	3	26	7	93
8	21	26	45	66
26	46	15	32	60
41	56	27	26	44
39	19	32	79	51
22	9	71	46	22
93	62	35	91	18
56	23	68	49	6
6	60	56	21	35
99	67	45	90	14
90	50	92	56	19
42	73	84	53	31
55	42	89	28	29
69	35	7	7	80
98	18	56	66	15
64	48	19	54	97
70	41	18	57	84
76	93	72	98	13
87	33	70	39	71
5	6	79	90	75
23	67	39	50	41
92	54	28	28	86
56	46	8	15	86
56	10	62	7	30
68	68	27	7	93
85	83	48	70	26
57	47	23	52	49
3	82	51	78	89
36	94	65	44	69
29	96	84	26	29
19	69	58	82	43
15	4	16	93	46
33	84	82	61	34
69	10	17	4	76
2	63	98	22	53
72	34	48	94	45
36	40	88	6	33
79	93	19	50	15
89	89	32	71	81
68	94	86	13	50
78	86	94	86	57
32	65	90	77	38
30	12	92	40	35
30	51	85	36	100
17	56	76	50	47
82	82	43	17	79
59	54	64	11	63
24	24	3	98	81
57	49	37	56	54
46	98	35	96	54
95	57	15	35	15
16	31	90	72	35
24	54	60	61	61
72	87	85	10	79
43	79	71	78	34
31	58	48	79	48
17	70	23	63	37
55	65	90	82	4
98	4	20	21	66
18	45	31	64	58
91	33	86	48	13
38	34	49	76	43
74	99	60	80	11
51	63	65	15	100
99	43	60	72	15
6	5	96	83	38
21	32	50	27	67
15	61	97	25	40
14	95	6	15	60
42	89	15	91	84
50	6	49	77	56
64	39	63	64	30
48	56	8	78	53
82	85	56	12	20
50	3	25	88	36
51	34	66	100	64
62	31	65	18	82
50	85	80	92	88
14	62	55	82	28
48	93	17	13	78
82	35	55	70	3
23	43	3	16	48
24	75	23	77	54
39	82	17	56	20
67	40	41	17	6
30	46	6	53	29
36	1	91	52	2
63	56	8	86	78
87	71	59	53	16
45	58	89	87	78
17	80	4	55	11
20	89	47	90	39
68	95	70	86	32
42	40	52	53	51
96	74	90	94	49
34	24	67	75	92
88	81	31	51	14
71	30	59	27	28
100	30	3	83	27
58	95	97	55	91
72	13	86	84	30
99	19	12	66	35
31	50	52	91	92
41	40	46	75	54
88	29	41	10	25
36	91	98	13	55
98	85	98	81	34
1	22	5	20	36
21	89	65	69	35
27	64	90	35	83
67	30	62	69	59
78	20	93	92	66
67	52	30	71	21
80	58	94	97	4
71	48	57	19	55
5	10	47	46	27
65	20	15	37	15
52	26	30	77	84
60	70	51	88	67
41	20	87	17	10
98	42	70	70	66
77	94	38	25	39
12	50	94	47	41
92	25	20	89	83
31	49	58	54	44
56	96	63	61	69
47	29	81	40	56
33	36	43	25	47
50	82	44	8	86
4	64	58	20	82
66	95	23	64	60
14	28	97	48	63
31	58	24	17	6
47	73	79	99	13
84	65	17	50	58
69	7	64	88	80
46	100	29	48	69
93	87	76	27	64
24	50	92	19	28
81	96	42	16	25
17	82	76	17	96
52	7	82	84	72
97	72	56	64	45
40	54	92	93	49
42	30	20	12	50
49	66	1	36	15
11	5	79	80	92
70	69	67	88	66
22	65	62	61	83
97	58	78	26	29
6	57	58	100	60
56	3	29	35	36
34	4	42	85	39
100	12	76	81	41
14	21	82	43	11
21	3	70	3	72
49	38	59	99	39
91	75	46	56	10
33	52	28	55	32
18	27	21	6	72
28	83	74	71	69
88	17	83	91	14
21	15	42	9	67
11	14	20	64	89
30	94	27	71	14
10	81	87	99	16
61	64	72	39	40
69	3	61	88	22
68	64	51	98	60
77	44	74	45	56
81	14	20	29	66
78	95	56	35	80
38	79	42	36	93
44	1	86	25	98
25	6	57	70	81
13	9	72	82	47
11	20	40	14	30
4	5	52	35	94
89	31	42	80	87
28	87	52	85	53
24	28	1	47	85
40	47	46	12	62
25	93	8	10	100
95	12	30	86	29
41	20	5	96	6
75	78	88	39	43
73	27	73	39	28
29	10	35	95	66
20	46	63	90	17
70	23	16	17	48
1	45	47	24	85
88	45	98	86	16
88	38	93	35	73
75	60	58	89	17
31	16	99	89	39
59	1	20	95	34
62	54	28	12	5
9	5	18	12	66
51	34	72	8	28
23	1	71	71	57
55	18	88	88	76
51	16	55	82	55
40	98	48	28	70
57	27	30	99	66
92	29	71	68	53
15	73	99	87	15
5	13	91	96	61
49	68	37	51	2
82	19	13	45	72
23	46	62	74	85
89	37	73	76	25
72	42	22	8	77
5	93	90	27	58
27	87	34	69	80
53	13	37	90	32
99	82	86	91	67
28	89	80	93	74
75	14	65	80	70
7	11	89	82	44
38	95	55	22	63
5	53	34	51	19
9	45	10	35	16
22	73	18	57	66
74	21	91	24	80
92	17	66	63	64
32	69	17	49	18
72	60	93	41	40
21	61	35	29	34
55	13	48	42	74
46	99	21	42	5
52	48	63	34	72
76	89	1	29	36
37	72	100	80	58
97	99	75	74	56
63	31	45	76	47
59	88	51	91	12
35	10	21	53	100
97	76	19	100	65
30	60	14	34	93
45	51	39	78	35
100	64	37	76	90
82	67	89	11	57
86	74	83	89	38
29	55	4	97	100
46	71	9	70	18
4	67	12	71	64
36	54	67	69	86
53	9	41	2	37
39	26	95	66	5
70	49	45	73	39
54	27	48	89	88
18	31	69	98	94
6	49	66	46	42
61	90	11	67	87
63	39	47	60	34
67	51	44	23	88
77	31	92	56	83
65	35	65	72	44
26	23	50	69	14
13	89	75	84	6
6	13	57	30	16
82	53	47	19	12
8	11	9	79	12
86	79	73	31	52
98	38	79	88	57
93	84	83	8	79
25	47	58	24	8
20	56	37	3	94
81	70	5	66	45
51	98	47	100	53
100	87	85	85	6
38	56	62	65	21
42	85	61	4	27
27	45	6	87	37
43	42	22	95	91
73	42	1	1	41
92	44	97	15	41
90	88	50	93	54
80	67	57	8	66
62	88	6	64	35
26	58	1	29	75
38	43	98	39	65
74	55	13	39	60
32	8	83	17	32
23	88	23	86	17
61	90	5	65	12
43	93	58	2	56
29	6	95	47	86
70	50	36	100	54
52	87	84	91	25
70	76	2	72	68
87	85	38	79	93
67	18	79	42	55
35	9	75	55	71
79	96	57	1	4
91	71	30	79	50
93	32	60	17	26
71	58	61	36	16
66	6	60	72	59
20	81	28	70	38
34	35	48	96	31
10	24	63	97	41
71	86	87	25	47
9	13	87	40	91
63	60	59	60	79
60	45	99	17	80
40	41	82	90	81
68	11	55	60	47
76	21	68	30	7
28	80	83	51	61
7	36	9	59	93
3	65	28	92	60
51	71	21	61	88
58	56	53	18	56
61	14	100	46	85
31	74	41	51	20
52	42	86	23	25
100	58	70	94	86
86	83	54	33	90
9	7	49	75	22
44	72	13	53	81
54	69	40	30	52
23	82	58	30	16
24	21	22	71	23
31	16	52	67	66
38	72	14	70	15
51	12	35	18	51
3	7	65	98	79
58	84	8	52	64
80	39	39	49	42
89	44	33	56	98
91	86	42	37	50
6	75	79	28	35
94	46	80	10	91
85	47	45	45	13
23	11	64	24	72
82	66	28	39	88
